run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v7_B_base_openrouter_20260729T113011199577,v7,v7+pa24b48c21a5b+t3462a735d2aa,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_S01_extract_keywords,False,wrong_tool,,keywords,keywords,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_S02_timeline_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_S03_web_news_week,False,wrong_arg_value,,lookup,lookup,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_S04_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_S05_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_M01_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_M02_carry_account_change_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_M03_confirm_before_send,True,wrong_boundary,,clarify,clarify,True,True,True,
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_M04_missing_account_after_limit,True,missing_info,missing_tool_call,clarify,timeline,False,False,False,missing tool call clarify; extra tool call timeline
v7_B_group_openrouter_20260729T113052801975,v7,v7+pa24b48c21a5b+t3462a735d2aa,group,G34_M05_cancel_to_capability,True,unnecessary_tool,,no_tool,,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v8_B_base_openrouter_20260729T113234227765,v8,v8+pa24b48c21a5b+tecf7656f13ed,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_S01_extract_keywords,False,wrong_tool,,keywords,keywords,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_S02_timeline_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_S03_web_news_week,False,wrong_arg_value,,lookup,lookup,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_S04_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_S05_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_M01_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_M02_carry_account_change_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_M03_confirm_before_send,True,wrong_boundary,,clarify,clarify,True,True,True,
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_M04_missing_account_after_limit,True,missing_info,missing_tool_call,clarify,timeline,False,False,False,missing tool call clarify; extra tool call timeline
v8_B_group_openrouter_20260729T113316427245,v8,v8+pa24b48c21a5b+tecf7656f13ed,group,G34_M05_cancel_to_capability,True,unnecessary_tool,,no_tool,,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_base_openrouter_20260729T113510968680,v9,v9+p5c7b7a015185+tecf7656f13ed,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S01_extract_keywords,False,wrong_tool,,keywords,keywords,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S02_timeline_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S03_web_news_week,False,wrong_arg_value,,lookup,lookup,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S04_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S05_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M01_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M02_carry_account_change_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M03_confirm_before_send,True,wrong_boundary,,clarify,clarify,True,True,True,
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M04_missing_account_after_limit,True,missing_info,missing_tool_call,clarify,timeline,False,False,False,missing tool call clarify; extra tool call timeline
v9_B_group_openrouter_20260729T113551969255,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M05_cancel_to_capability,True,unnecessary_tool,,no_tool,,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S01_extract_keywords,False,wrong_tool,,keywords,keywords,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S02_timeline_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S03_web_news_week,False,wrong_arg_value,,lookup,lookup,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S04_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_S05_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M01_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M02_carry_account_change_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M03_confirm_before_send,True,wrong_boundary,,clarify,clarify,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M04_missing_account_after_limit,True,missing_info,,clarify,clarify,True,True,True,
v9_B_group_openrouter_20260729T113647727096,v9,v9+p5c7b7a015185+tecf7656f13ed,group,G34_M05_cancel_to_capability,True,unnecessary_tool,,no_tool,,True,True,True,
